"CODE","NAME","DATE","mean","median","sd","min","max"
421605,"São Cristovão do Sul","2016-10-31",0.795,0.812,0.0979,0.444,0.968
421610,"São Domingos","2016-10-31",0.6012,0.6,0.1154,0.136,0.976
421620,"São Francisco do Sul","2016-10-31",0.7703,0.888,0.2048,0,0.952
421625,"São João do Oeste","2016-10-31",0.8509,0.85,0.048,0.648,0.98
421630,"São João Batista","2016-10-31",0.8556,0.908,0.1105,0.364,0.96
421635,"São João do Itaperiú","2016-10-31",0.8009,0.83,0.1001,0.476,0.952
421640,"São João do Sul","2016-10-31",0.5534,0.556,0.1851,0,0.992
421650,"São Joaquim","2016-10-31",0.6177,0.592,0.0943,0.36,0.976
421660,"São José","2016-10-31",0.6592,0.704,0.2526,0.088,0.964
421670,"São José do Cedro","2016-10-31",0.7241,0.724,0.089,0.376,1
421680,"São José do Cerrito","2016-10-31",0.7575,0.768,0.1037,0.356,0.988
421690,"São Lourenço do Oeste","2016-10-31",0.7121,0.704,0.1156,0.316,1
421700,"São Ludgero","2016-10-31",0.7704,0.784,0.1249,0.32,0.98
421710,"São Martinho","2016-10-31",0.8514,0.872,0.0952,0.56,1
421715,"São Miguel da Boa Vista","2016-10-31",0.7659,0.77,0.0572,0.62,0.892
421720,"São Miguel do Oeste","2016-10-31",0.7773,0.78,0.0889,0.352,0.996
421725,"São Pedro de Alcântara","2016-10-31",0.8805,0.904,0.0628,0.608,0.964
421730,"Saudades","2016-10-31",0.8004,0.816,0.0789,0.404,0.968
421740,"Schroeder","2016-10-31",0.8452,0.872,0.09,0.5,0.996
421750,"Seara","2016-10-31",0.8563,0.864,0.0653,0.44,1
421755,"Serra Alta","2016-10-31",0.77,0.786,0.0978,0.504,0.992
421760,"Siderópolis","2016-10-31",0.8023,0.868,0.1632,0.336,1
421770,"Sombrio","2016-10-31",0.5898,0.588,0.1423,0.116,0.936
421775,"Sul Brasil","2016-10-31",0.7809,0.802,0.0862,0.568,0.992
421780,"Taió","2016-10-31",0.7652,0.8,0.118,0.272,0.976
421790,"Tangará","2016-10-31",0.7921,0.8,0.117,0.408,1
421795,"Tigrinhos","2016-10-31",0.7075,0.708,0.0758,0.456,0.88
421800,"Tijucas","2016-10-31",0.7612,0.794,0.1593,0.24,0.964
421810,"Timbé do Sul","2016-10-31",0.7696,0.828,0.1854,0.296,1
421820,"Timbó","2016-10-31",0.7882,0.844,0.1306,0.392,0.948
421825,"Timbó Grande","2016-10-31",0.8261,0.856,0.1058,0.392,1
421830,"Três Barras","2016-10-31",0.6762,0.672,0.1524,0.256,0.972
421835,"Treviso","2016-10-31",0.8339,0.884,0.137,0.352,1
421840,"Treze de Maio","2016-10-31",0.6295,0.616,0.1632,0.192,0.976
421850,"Treze Tílias","2016-10-31",0.7831,0.78,0.1175,0.48,1
421860,"Trombudo Central","2016-10-31",0.6392,0.62,0.0992,0.452,0.928
421870,"Tubarão","2016-10-31",0.6179,0.62,0.2026,0.004,0.992
421875,"Tunápolis","2016-10-31",0.8535,0.852,0.0659,0.66,0.996
421880,"Turvo","2016-10-31",0.6094,0.58,0.1685,0.26,0.98
421885,"União do Oeste","2016-10-31",0.7848,0.788,0.0532,0.64,0.94
421890,"Urubici","2016-10-31",0.7305,0.732,0.135,0.348,1
421895,"Urupema","2016-10-31",0.6295,0.608,0.0913,0.464,0.92
421900,"Urussanga","2016-10-31",0.7704,0.776,0.11,0.44,0.98
421910,"Vargeão","2016-10-31",0.7037,0.69,0.1546,0.312,0.996
421915,"Vargem","2016-10-31",0.7504,0.76,0.1355,0.364,1
421917,"Vargem Bonita","2016-10-31",0.809,0.828,0.1234,0.236,1
421920,"Vidal Ramos","2016-10-31",0.7668,0.81,0.1238,0.312,0.996
421930,"Videira","2016-10-31",0.7679,0.772,0.1017,0.4,1
421935,"Vitor Meireles","2016-10-31",0.8474,0.864,0.0782,0.516,1
421940,"Witmarsum","2016-10-31",0.767,0.784,0.0908,0.54,0.928
421950,"Xanxerê","2016-10-31",0.6687,0.656,0.1674,0.24,1
421960,"Xavantina","2016-10-31",0.835,0.836,0.0697,0.504,0.992
421970,"Xaxim","2016-10-31",0.7549,0.792,0.1567,0.228,0.992
421985,"Zortéa","2016-10-31",0.694,0.662,0.1578,0.3,1
430003,"Aceguá","2016-10-31",0.5552,0.568,0.1363,0.108,1
430005,"Água Santa","2016-10-31",0.4643,0.46,0.0917,0.204,0.772
430010,"Agudo","2016-10-31",0.6775,0.72,0.2288,0.18,1
430020,"Ajuricaba","2016-10-31",0.3779,0.376,0.0805,0.172,0.576
430030,"Alecrim","2016-10-31",0.7574,0.76,0.1308,0.284,1
430040,"Alegrete","2016-10-31",0.4821,0.492,0.1105,0.076,0.98
430045,"Alegria","2016-10-31",0.547,0.564,0.1303,0.204,0.844
430047,"Almirante Tamandaré do Sul","2016-10-31",0.443,0.436,0.1247,0.148,0.928
430050,"Alpestre","2016-10-31",0.7715,0.796,0.1132,0.292,0.996
430055,"Alto Alegre","2016-10-31",0.4238,0.412,0.0905,0.256,0.668
430057,"Alto Feliz","2016-10-31",0.9159,0.936,0.0691,0.6,1
430060,"Alvorada","2016-10-31",0.5637,0.604,0.1293,0.224,0.816
430063,"Amaral Ferrador","2016-10-31",0.6478,0.636,0.0983,0.336,0.968
430064,"Ametista do Sul","2016-10-31",0.8203,0.828,0.066,0.632,0.952
430066,"André da Rocha","2016-10-31",0.6211,0.576,0.1706,0.292,1
430070,"Anta Gorda","2016-10-31",0.8148,0.858,0.1374,0.4,1
430080,"Antônio Prado","2016-10-31",0.8929,0.912,0.0884,0.544,1
430085,"Arambaré","2016-10-31",0.3212,0.296,0.1265,0.052,0.868
430087,"Araricá","2016-10-31",0.6612,0.628,0.1099,0.532,0.992
430090,"Aratiba","2016-10-31",0.7621,0.804,0.1653,0.116,0.988
430100,"Arroio do Meio","2016-10-31",0.7665,0.796,0.1673,0.328,1
430105,"Arroio do Sal","2016-10-31",0.3833,0.436,0.288,0,0.996
430107,"Arroio do Padre","2016-10-31",0.6548,0.644,0.0776,0.508,0.936
430110,"Arroio dos Ratos","2016-10-31",0.6894,0.676,0.1472,0.252,0.98
430120,"Arroio do Tigre","2016-10-31",0.6056,0.596,0.1489,0.224,1
430130,"Arroio Grande","2016-10-31",0.4281,0.448,0.2185,0,1
430140,"Arvorezinha","2016-10-31",0.8194,0.848,0.1148,0.408,1
430150,"Augusto Pestana","2016-10-31",0.3955,0.4,0.0907,0.116,0.672
430155,"Áurea","2016-10-31",0.5584,0.558,0.1001,0.308,0.84
430160,"Bagé","2016-10-31",0.5707,0.572,0.1248,0.116,0.996
430163,"Balneário Pinhal","2016-10-31",0.5137,0.528,0.2221,0,0.928
430165,"Barão","2016-10-31",0.9046,0.932,0.0743,0.608,1
430170,"Barão de Cotegipe","2016-10-31",0.6572,0.628,0.134,0.364,0.964
430175,"Barão do Triunfo","2016-10-31",0.6933,0.68,0.1073,0.376,0.976
430180,"Barracão","2016-10-31",0.657,0.62,0.1706,0.248,1
430185,"Barra do Guarita","2016-10-31",0.7539,0.792,0.134,0.268,0.98
430187,"Barra do Quaraí","2016-10-31",0.4492,0.444,0.1594,0,0.98
430190,"Barra do Ribeiro","2016-10-31",0.537,0.536,0.1936,0,1
430192,"Barra do Rio Azul","2016-10-31",0.7925,0.816,0.1221,0.116,0.984
430195,"Barra Funda","2016-10-31",0.455,0.45,0.052,0.34,0.604
430200,"Barros Cassal","2016-10-31",0.7278,0.76,0.1742,0.268,1
430205,"Benjamin Constant do Sul","2016-10-31",0.7697,0.784,0.1349,0.34,1
430210,"Bento Gonçalves","2016-10-31",0.8922,0.924,0.1129,0.252,1
430215,"Boa Vista das Missões","2016-10-31",0.4921,0.492,0.1234,0.12,0.804
430220,"Boa Vista do Buricá","2016-10-31",0.6339,0.628,0.0767,0.444,0.868
430222,"Boa Vista do Cadeado","2016-10-31",0.3762,0.368,0.1129,0.096,0.872
430223,"Boa Vista do Incra","2016-10-31",0.3464,0.332,0.1072,0.12,0.852
430225,"Boa Vista do Sul","2016-10-31",0.9249,0.94,0.0604,0.68,1
430230,"Bom Jesus","2016-10-31",0.6476,0.604,0.1553,0.192,1
430235,"Bom Princípio","2016-10-31",0.8463,0.876,0.1025,0.476,0.988
430237,"Bom Progresso","2016-10-31",0.5618,0.546,0.1423,0.288,0.88
430240,"Bom Retiro do Sul","2016-10-31",0.7249,0.748,0.1503,0.248,0.964
430245,"Boqueirão do Leão","2016-10-31",0.8423,0.856,0.1001,0.464,1
430250,"Bossoroca","2016-10-31",0.5351,0.556,0.1415,0.104,0.964
430258,"Bozano","2016-10-31",0.3449,0.348,0.0823,0.124,0.572
430260,"Braga","2016-10-31",0.5016,0.49,0.1309,0.188,0.88
430265,"Brochier","2016-10-31",0.9126,0.928,0.0582,0.672,1
430270,"Butiá","2016-10-31",0.6071,0.588,0.1662,0.044,0.996
430280,"Caçapava do Sul","2016-10-31",0.6336,0.648,0.1304,0.092,0.992
430290,"Cacequi","2016-10-31",0.4968,0.5,0.112,0.152,0.98
430300,"Cachoeira do Sul","2016-10-31",0.5354,0.524,0.165,0.016,1
430310,"Cachoeirinha","2016-10-31",0.4824,0.472,0.1624,0.196,0.824
430320,"Cacique Doble","2016-10-31",0.5945,0.584,0.1093,0.296,0.94
430330,"Caibaté","2016-10-31",0.4918,0.488,0.1259,0.152,0.86
430340,"Caiçara","2016-10-31",0.8245,0.844,0.0761,0.404,0.968
430350,"Camaquã","2016-10-31",0.516,0.544,0.1987,0,0.992
430355,"Camargo","2016-10-31",0.5288,0.528,0.0991,0.264,0.836
430360,"Cambará do Sul","2016-10-31",0.6691,0.64,0.1599,0.284,1
430367,"Campestre da Serra","2016-10-31",0.7165,0.728,0.1732,0.24,1
430370,"Campina das Missões","2016-10-31",0.5875,0.588,0.0923,0.296,0.912
430380,"Campinas do Sul","2016-10-31",0.3315,0.352,0.1514,0,0.824
430390,"Campo Bom","2016-10-31",0.6223,0.594,0.19,0.248,0.96
430400,"Campo Novo","2016-10-31",0.4499,0.432,0.1301,0.156,0.936
430410,"Campos Borges","2016-10-31",0.3678,0.408,0.222,0,0.924
430420,"Candelária","2016-10-31",0.6555,0.63,0.208,0.2,0.996
430430,"Cândido Godói","2016-10-31",0.5558,0.572,0.1262,0.236,0.844
430435,"Candiota","2016-10-31",0.5844,0.564,0.1329,0.172,1
430440,"Canela","2016-10-31",0.8272,0.892,0.1521,0.408,1
430450,"Canguçu","2016-10-31",0.6232,0.616,0.1151,0.152,0.992
430460,"Canoas","2016-10-31",0.426,0.402,0.1518,0.152,0.828
430461,"Canudos do Vale","2016-10-31",0.9209,0.924,0.0374,0.8,0.996
430462,"Capão Bonito do Sul","2016-10-31",0.5532,0.558,0.1384,0.172,0.972
430463,"Capão da Canoa","2016-10-31",0.4329,0.48,0.2288,0,0.82
430465,"Capão do Cipó","2016-10-31",0.4318,0.424,0.1349,0.104,0.984
430466,"Capão do Leão","2016-10-31",0.4835,0.508,0.1815,0.088,1
430467,"Capivari do Sul","2016-10-31",0.3758,0.36,0.1421,0,0.86
430468,"Capela de Santana","2016-10-31",0.6581,0.664,0.1431,0.208,0.968
430469,"Capitão","2016-10-31",0.9209,0.936,0.063,0.564,1
430470,"Carazinho","2016-10-31",0.3798,0.364,0.1197,0.124,0.876
430471,"Caraá","2016-10-31",0.8403,0.884,0.1429,0.012,1
430480,"Carlos Barbosa","2016-10-31",0.8841,0.924,0.1106,0.368,1
430485,"Carlos Gomes","2016-10-31",0.6815,0.678,0.0752,0.488,0.876
430490,"Casca","2016-10-31",0.5659,0.558,0.0939,0.316,0.88
430495,"Caseiros","2016-10-31",0.5497,0.554,0.1077,0.204,0.908
430500,"Catuípe","2016-10-31",0.3992,0.4,0.1112,0.124,0.868
430510,"Caxias do Sul","2016-10-31",0.8156,0.868,0.1539,0.132,1
430511,"Centenário","2016-10-31",0.6198,0.628,0.1018,0.32,0.924
430512,"Cerrito","2016-10-31",0.5882,0.59,0.1128,0.164,1
430513,"Cerro Branco","2016-10-31",0.8411,0.888,0.1313,0.316,1
430515,"Cerro Grande","2016-10-31",0.6227,0.618,0.0858,0.396,0.864
430517,"Cerro Grande do Sul","2016-10-31",0.713,0.702,0.1167,0.432,0.992
430520,"Cerro Largo","2016-10-31",0.5114,0.516,0.1105,0.112,0.784
430530,"Chapada","2016-10-31",0.3865,0.388,0.1068,0.132,0.78
430535,"Charqueadas","2016-10-31",0.4641,0.464,0.1732,0.076,0.956
430537,"Charrua","2016-10-31",0.6012,0.572,0.1449,0.312,1
430540,"Chiapetta","2016-10-31",0.3985,0.38,0.1364,0.104,0.988
430543,"Chuí","2016-10-31",0.4748,0.508,0.158,0.004,0.808
430544,"Chuvisca","2016-10-31",0.6508,0.64,0.0745,0.488,0.924
430545,"Cidreira","2016-10-31",0.4601,0.5,0.2107,0,0.928
430550,"Ciríaco","2016-10-31",0.5069,0.504,0.1121,0.216,0.884
430558,"Colinas","2016-10-31",0.7437,0.788,0.1821,0.328,0.98
430560,"Colorado","2016-10-31",0.366,0.36,0.0991,0.152,0.64
430570,"Condor","2016-10-31",0.3849,0.372,0.1275,0.104,0.792
430580,"Constantina","2016-10-31",0.5578,0.556,0.1155,0.296,0.864
430583,"Coqueiro Baixo","2016-10-31",0.9023,0.92,0.0653,0.612,1
430585,"Coqueiros do Sul","2016-10-31",0.4384,0.432,0.1138,0.148,0.876
430587,"Coronel Barros","2016-10-31",0.4044,0.404,0.0932,0.132,0.672
430590,"Coronel Bicaco","2016-10-31",0.404,0.396,0.1214,0.124,0.928
430593,"Coronel Pilar","2016-10-31",0.9335,0.944,0.0578,0.724,1
430595,"Cotiporã","2016-10-31",0.889,0.928,0.1022,0.544,1
430597,"Coxilha","2016-10-31",0.4202,0.404,0.1285,0.14,0.916
430600,"Crissiumal","2016-10-31",0.6607,0.656,0.0989,0.344,0.948
430605,"Cristal","2016-10-31",0.527,0.532,0.1802,0.104,0.992
430607,"Cristal do Sul","2016-10-31",0.7795,0.8,0.084,0.484,0.948
430610,"Cruz Alta","2016-10-31",0.3507,0.336,0.1134,0.08,0.852
430613,"Cruzaltense","2016-10-31",0.4052,0.412,0.1753,0,0.84
430620,"Cruzeiro do Sul","2016-10-31",0.6604,0.656,0.1178,0.248,0.992
430630,"David Canabarro","2016-10-31",0.5061,0.5,0.0807,0.256,0.824
430632,"Derrubadas","2016-10-31",0.8179,0.868,0.1771,0.216,1
430635,"Dezesseis de Novembro","2016-10-31",0.6089,0.632,0.1624,0.092,0.952
430637,"Dilermando de Aguiar","2016-10-31",0.5231,0.528,0.1091,0.18,0.924
430640,"Dois Irmãos","2016-10-31",0.8459,0.88,0.1325,0.4,1
430642,"Dois Irmãos das Missões","2016-10-31",0.5009,0.488,0.1434,0.144,0.968
430645,"Dois Lajeados","2016-10-31",0.8373,0.864,0.1248,0.528,1
430650,"Dom Feliciano","2016-10-31",0.6781,0.656,0.1174,0.292,1
430655,"Dom Pedro de Alcântara","2016-10-31",0.5845,0.64,0.233,0,0.908
430660,"Dom Pedrito","2016-10-31",0.5193,0.54,0.1336,0.068,0.996
430670,"Dona Francisca","2016-10-31",0.6553,0.708,0.2176,0.192,0.976
430673,"Doutor Maurício Cardoso","2016-10-31",0.7095,0.72,0.1161,0.42,0.952
430675,"Doutor Ricardo","2016-10-31",0.8715,0.918,0.118,0.492,1
430676,"Eldorado do Sul","2016-10-31",0.5435,0.54,0.1861,0.004,0.976
430680,"Encantado","2016-10-31",0.8629,0.928,0.1547,0.384,1
430690,"Encruzilhada do Sul","2016-10-31",0.6577,0.652,0.1579,0.016,1
430692,"Engenho Velho","2016-10-31",0.5132,0.516,0.1048,0.244,0.764
430693,"Entre-Ijuís","2016-10-31",0.4683,0.456,0.1308,0.14,0.924
430695,"Entre Rios do Sul","2016-10-31",0.6148,0.598,0.2271,0.056,1
430697,"Erebango","2016-10-31",0.4729,0.46,0.0918,0.276,0.86
430700,"Erechim","2016-10-31",0.5791,0.556,0.1511,0.168,0.984
430705,"Ernestina","2016-10-31",0.3574,0.368,0.1123,0,0.648
430710,"Herval","2016-10-31",0.6251,0.616,0.1366,0.088,1
430720,"Erval Grande","2016-10-31",0.7651,0.796,0.1401,0.332,1
430730,"Erval Seco","2016-10-31",0.6838,0.692,0.17,0.224,1
430740,"Esmeralda","2016-10-31",0.5989,0.576,0.1626,0.176,1
430745,"Esperança do Sul","2016-10-31",0.7273,0.728,0.1109,0.456,0.996
430750,"Espumoso","2016-10-31",0.4484,0.428,0.1402,0.156,1
430755,"Estação","2016-10-31",0.4426,0.436,0.0671,0.276,0.616
430760,"Estância Velha","2016-10-31",0.6573,0.684,0.177,0.176,0.92
430770,"Esteio","2016-10-31",0.4045,0.368,0.1536,0.212,0.9
430780,"Estrela","2016-10-31",0.7048,0.728,0.1305,0.324,0.992
430781,"Estrela Velha","2016-10-31",0.5993,0.572,0.1898,0.224,1
430783,"Eugênio de Castro","2016-10-31",0.4371,0.428,0.126,0.124,0.912
430786,"Fagundes Varela","2016-10-31",0.7473,0.732,0.1412,0.444,1
430790,"Farroupilha","2016-10-31",0.8678,0.888,0.1103,0.268,1
430800,"Faxinal do Soturno","2016-10-31",0.7049,0.74,0.1825,0.208,1
430805,"Faxinalzinho","2016-10-31",0.7002,0.688,0.1718,0.332,1
430807,"Fazenda Vilanova","2016-10-31",0.759,0.756,0.0908,0.512,0.972
430810,"Feliz","2016-10-31",0.8851,0.926,0.0966,0.452,0.992
430820,"Flores da Cunha","2016-10-31",0.8803,0.896,0.1015,0.34,1
430825,"Floriano Peixoto","2016-10-31",0.6516,0.648,0.1335,0.312,0.984
430830,"Fontoura Xavier","2016-10-31",0.8404,0.892,0.1374,0.32,1
430840,"Formigueiro","2016-10-31",0.4923,0.496,0.1266,0.172,0.972
430843,"Forquetinha","2016-10-31",0.8397,0.866,0.0881,0.616,0.976
430845,"Fortaleza dos Valos","2016-10-31",0.3215,0.316,0.1513,0,0.996
430850,"Frederico Westphalen","2016-10-31",0.7666,0.788,0.0979,0.316,0.948
430860,"Garibaldi","2016-10-31",0.8589,0.896,0.1292,0.368,1
430865,"Garruchos","2016-10-31",0.5598,0.56,0.1599,0.096,0.972
430870,"Gaurama","2016-10-31",0.5975,0.588,0.0998,0.316,0.856
430880,"General Câmara","2016-10-31",0.6176,0.624,0.1702,0.044,0.968
430885,"Gentil","2016-10-31",0.4792,0.476,0.1131,0.208,0.884
430890,"Getúlio Vargas","2016-10-31",0.4697,0.464,0.0947,0.212,0.824
430900,"Giruá","2016-10-31",0.4326,0.432,0.1231,0.104,0.844
430905,"Glorinha","2016-10-31",0.5844,0.572,0.1296,0.184,0.952
430910,"Gramado","2016-10-31",0.8965,0.928,0.1041,0.408,1
430912,"Gramado dos Loureiros","2016-10-31",0.6176,0.56,0.1944,0.264,0.996
430915,"Gramado Xavier","2016-10-31",0.8374,0.856,0.1038,0.416,1
430920,"Gravataí","2016-10-31",0.6217,0.626,0.1508,0.196,0.964
430925,"Guabiju","2016-10-31",0.5829,0.576,0.1174,0.328,0.9
430930,"Guaíba","2016-10-31",0.5818,0.568,0.1606,0.2,0.984
430940,"Guaporé","2016-10-31",0.779,0.804,0.1548,0.244,1
430950,"Guarani das Missões","2016-10-31",0.4863,0.488,0.0928,0.232,0.784
430955,"Harmonia","2016-10-31",0.8327,0.86,0.0975,0.532,0.98
430957,"Herveiras","2016-10-31",0.875,0.9,0.0816,0.628,0.996
430960,"Horizontina","2016-10-31",0.6719,0.676,0.1086,0.408,0.904
430965,"Hulha Negra","2016-10-31",0.5683,0.552,0.1289,0.172,1
430970,"Humaitá","2016-10-31",0.5197,0.536,0.1125,0.2,0.772
430975,"Ibarama","2016-10-31",0.8472,0.868,0.1022,0.3,1
430980,"Ibiaçá","2016-10-31",0.4843,0.48,0.1173,0.168,0.908
430990,"Ibiraiaras","2016-10-31",0.5746,0.564,0.1095,0.272,0.94
430995,"Ibirapuitã","2016-10-31",0.4873,0.472,0.127,0,0.936
431000,"Ibirubá","2016-10-31",0.3532,0.348,0.1005,0.088,0.76
431010,"Igrejinha","2016-10-31",0.8484,0.886,0.121,0.408,1
431020,"Ijuí","2016-10-31",0.3851,0.384,0.0922,0.112,0.744
431030,"Ilópolis","2016-10-31",0.8497,0.868,0.0816,0.52,1
431033,"Imbé","2016-10-31",0.4029,0.438,0.1571,0,0.64
431036,"Imigrante","2016-10-31",0.909,0.928,0.0727,0.54,1
431040,"Independência","2016-10-31",0.4696,0.468,0.1293,0.128,0.844
431041,"Inhacorá","2016-10-31",0.4337,0.424,0.1392,0.104,0.812
431043,"Ipê","2016-10-31",0.7442,0.756,0.1611,0.28,1
431046,"Ipiranga do Sul","2016-10-31",0.4066,0.4,0.0958,0.172,0.68
431050,"Iraí","2016-10-31",0.7769,0.796,0.0856,0.448,0.932
431053,"Itaara","2016-10-31",0.7059,0.75,0.2135,0.172,0.996
431055,"Itacurubi","2016-10-31",0.5778,0.58,0.127,0.108,0.968
431057,"Itapuca","2016-10-31",0.6785,0.656,0.1572,0.292,1
431060,"Itaqui","2016-10-31",0.4407,0.452,0.133,0,0.984
431065,"Itati","2016-10-31",0.9033,0.956,0.118,0.104,1
431070,"Itatiba do Sul","2016-10-31",0.8224,0.836,0.0684,0.592,0.996
431075,"Ivorá","2016-10-31",0.7138,0.728,0.1531,0.336,1
431080,"Ivoti","2016-10-31",0.8275,0.854,0.1123,0.488,1
431085,"Jaboticaba","2016-10-31",0.6303,0.624,0.109,0.34,0.896
431087,"Jacuizinho","2016-10-31",0.5304,0.514,0.1997,0,1
431090,"Jacutinga","2016-10-31",0.4259,0.432,0.1009,0.08,0.824
431100,"Jaguarão","2016-10-31",0.4622,0.492,0.1677,0,0.988
431110,"Jaguari","2016-10-31",0.6652,0.668,0.1427,0.18,1
431112,"Jaquirana","2016-10-31",0.6754,0.632,0.1413,0.38,1
431113,"Jari","2016-10-31",0.5454,0.516,0.1812,0.12,1
431115,"Jóia","2016-10-31",0.4205,0.412,0.1265,0.108,0.904
431120,"Júlio de Castilhos","2016-10-31",0.5042,0.464,0.1853,0.072,1
431123,"Lagoa Bonita do Sul","2016-10-31",0.7697,0.778,0.1288,0.46,0.984
431125,"Lagoão","2016-10-31",0.7328,0.74,0.1383,0.268,1
431127,"Lagoa dos Três Cantos","2016-10-31",0.3878,0.38,0.0814,0.184,0.628
431130,"Lagoa Vermelha","2016-10-31",0.5549,0.552,0.1203,0.168,0.972
431140,"Lajeado","2016-10-31",0.6567,0.64,0.1324,0.324,0.964
431142,"Lajeado do Bugre","2016-10-31",0.5319,0.54,0.096,0.284,0.752
431150,"Lavras do Sul","2016-10-31",0.6055,0.608,0.1351,0.14,0.996
431160,"Liberato Salzano","2016-10-31",0.7467,0.748,0.1313,0.396,1
431162,"Lindolfo Collor","2016-10-31",0.8395,0.848,0.0757,0.664,0.956
431164,"Linha Nova","2016-10-31",0.9296,0.948,0.0544,0.74,0.992
431170,"Machadinho","2016-10-31",0.6644,0.656,0.1386,0.2,1
431171,"Maçambara","2016-10-31",0.45,0.456,0.1357,0.008,0.984
431173,"Mampituba","2016-10-31",0.7942,0.828,0.1713,0.228,1
431175,"Manoel Viana","2016-10-31",0.4745,0.484,0.1151,0.116,0.952
431177,"Maquiné","2016-10-31",0.7585,0.904,0.2972,0,1
431179,"Maratá","2016-10-31",0.8998,0.916,0.0599,0.696,0.984
431180,"Marau","2016-10-31",0.4649,0.46,0.1146,0,0.956
431190,"Marcelino Ramos","2016-10-31",0.7476,0.772,0.1277,0.344,1
431198,"Mariana Pimentel","2016-10-31",0.6944,0.672,0.1345,0.224,0.984
431200,"Mariano Moro","2016-10-31",0.7126,0.764,0.1801,0.232,0.996
431205,"Marques de Souza","2016-10-31",0.89,0.916,0.0781,0.616,1
431210,"Mata","2016-10-31",0.6537,0.664,0.1621,0.18,0.996
431213,"Mato Castelhano","2016-10-31",0.4587,0.456,0.1231,0.036,0.956
431215,"Mato Leitão","2016-10-31",0.69,0.696,0.0671,0.56,0.832
431217,"Mato Queimado","2016-10-31",0.4751,0.484,0.0949,0.152,0.748
431220,"Maximiliano de Almeida","2016-10-31",0.6991,0.698,0.1052,0.208,0.944
431225,"Minas do Leão","2016-10-31",0.5173,0.492,0.158,0.192,0.996
431230,"Miraguaí","2016-10-31",0.6314,0.624,0.141,0.292,0.992
431235,"Montauri","2016-10-31",0.5651,0.562,0.0831,0.38,0.824
431237,"Monte Alegre dos Campos","2016-10-31",0.7673,0.782,0.1423,0.232,0.992
431238,"Monte Belo do Sul","2016-10-31",0.9365,0.948,0.046,0.776,1
431240,"Montenegro","2016-10-31",0.7576,0.772,0.1408,0.208,0.976
431242,"Mormaço","2016-10-31",0.4799,0.452,0.1489,0.212,1
431244,"Morrinhos do Sul","2016-10-31",0.7493,0.754,0.1603,0.216,1
431245,"Morro Redondo","2016-10-31",0.6637,0.66,0.0748,0.436,0.932
431247,"Morro Reuter","2016-10-31",0.9259,0.944,0.0596,0.66,1
431250,"Mostardas","2016-10-31",0.3297,0.316,0.1904,0,0.964
431260,"Muçum","2016-10-31",0.8915,0.94,0.1133,0.54,1
431261,"Muitos Capões","2016-10-31",0.5784,0.576,0.153,0.144,1
431262,"Muliterno","2016-10-31",0.5459,0.548,0.1024,0.204,0.804
431265,"Não-Me-Toque","2016-10-31",0.3956,0.392,0.0927,0.168,0.768
431267,"Nicolau Vergueiro","2016-10-31",0.3708,0.392,0.143,0,0.712
431270,"Nonoai","2016-10-31",0.7127,0.748,0.1846,0.256,1
431275,"Nova Alvorada","2016-10-31",0.6493,0.628,0.1412,0.296,1
431280,"Nova Araçá","2016-10-31",0.6217,0.608,0.1194,0.408,0.932
431290,"Nova Bassano","2016-10-31",0.6511,0.616,0.1517,0.352,1
431295,"Nova Boa Vista","2016-10-31",0.4509,0.452,0.0657,0.284,0.652
431300,"Nova Bréscia","2016-10-31",0.919,0.936,0.0575,0.672,1
431301,"Nova Candelária","2016-10-31",0.6322,0.632,0.0712,0.424,0.868
431303,"Nova Esperança do Sul","2016-10-31",0.675,0.676,0.1345,0.364,0.984
431306,"Nova Hartz","2016-10-31",0.7601,0.736,0.1498,0.476,1
431308,"Nova Pádua","2016-10-31",0.908,0.924,0.0721,0.632,1
431310,"Nova Palma","2016-10-31",0.7256,0.736,0.1531,0.272,1
431320,"Nova Petrópolis","2016-10-31",0.9243,0.952,0.0759,0.544,1
431330,"Nova Prata","2016-10-31",0.6713,0.656,0.1524,0.364,1
431333,"Nova Ramada","2016-10-31",0.3746,0.368,0.1105,0.156,0.744
431335,"Nova Roma do Sul","2016-10-31",0.8999,0.924,0.0865,0.572,1
431337,"Nova Santa Rita","2016-10-31",0.5203,0.54,0.1689,0.18,0.944
431339,"Novo Cabrais","2016-10-31",0.5894,0.532,0.2077,0.232,0.98
431340,"Novo Hamburgo","2016-10-31",0.6084,0.62,0.1604,0.176,0.964
431342,"Novo Machado","2016-10-31",0.6631,0.654,0.1357,0.248,1
431344,"Novo Tiradentes","2016-10-31",0.7191,0.732,0.0891,0.488,0.888
431346,"Novo Xingu","2016-10-31",0.5257,0.528,0.0914,0.296,0.86
431349,"Novo Barreiro","2016-10-31",0.4702,0.478,0.0778,0.24,0.76
431350,"Osório","2016-10-31",0.5247,0.524,0.2696,0,0.984
431360,"Paim Filho","2016-10-31",0.655,0.656,0.0843,0.452,0.992
431365,"Palmares do Sul","2016-10-31",0.3631,0.34,0.1808,0,0.96
